[2023-11-30 13:23:03,491] [INFO    ] [train] Using AAI executable file: ../../env/env3.1.3/AAI.x86_64
[2023-11-30 13:28:05,500] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:29:09,501] [INFO    ] [utils] Initializing AAI environment for task 984: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Left-RND-0-OPQ.yml
[2023-11-30 13:29:09,502] [INFO    ] [utils] Using port 5664
[2023-11-30 13:29:12,205] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:29:13,478] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:30:17,390] [INFO    ] [utils] Initializing AAI environment for task 985: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-Beige-0-OPQ.yml
[2023-11-30 13:30:17,391] [INFO    ] [utils] Using port 5664
[2023-11-30 13:30:20,066] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:30:21,229] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:31:25,160] [INFO    ] [utils] Initializing AAI environment for task 986: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-Brown-0-OPQ.yml
[2023-11-30 13:31:25,160] [INFO    ] [utils] Using port 5664
[2023-11-30 13:31:29,759] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:31:30,911] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:32:34,756] [INFO    ] [utils] Initializing AAI environment for task 987: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-DarkBlue-0-OPQ.yml
[2023-11-30 13:32:34,756] [INFO    ] [utils] Using port 5664
[2023-11-30 13:32:37,414] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:32:38,525] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:33:42,471] [INFO    ] [utils] Initializing AAI environment for task 988: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-DarkGreen-0-OPQ.yml
[2023-11-30 13:33:42,472] [INFO    ] [utils] Using port 5664
[2023-11-30 13:33:45,106] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:33:46,242] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:34:50,023] [INFO    ] [utils] Initializing AAI environment for task 989: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-Grey-0-OPQ.yml
[2023-11-30 13:34:50,023] [INFO    ] [utils] Using port 5664
[2023-11-30 13:34:52,691] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:34:53,773] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:35:57,663] [INFO    ] [utils] Initializing AAI environment for task 990: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-OffWhite-0-OPQ.yml
[2023-11-30 13:35:57,665] [INFO    ] [utils] Using port 5664
[2023-11-30 13:36:00,342] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:36:01,444] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:37:05,309] [INFO    ] [utils] Initializing AAI environment for task 991: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG12XtraLow-Right-RND-0-OPQ.yml
[2023-11-30 13:37:05,310] [INFO    ] [utils] Using port 5664
[2023-11-30 13:37:07,985] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:37:09,079] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:38:13,126] [INFO    ] [utils] Initializing AAI environment for task 992: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG1NoOccluder-Left-NA-0-NA.yml
[2023-11-30 13:38:13,126] [INFO    ] [utils] Using port 5664
[2023-11-30 13:38:15,779] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:38:16,876] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:39:20,738] [INFO    ] [utils] Initializing AAI environment for task 993: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG1NoOccluder-Right-NA-0-NA.yml
[2023-11-30 13:39:20,739] [INFO    ] [utils] Using port 5664
[2023-11-30 13:39:23,391] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:39:24,489] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:40:28,215] [INFO    ] [utils] Initializing AAI environment for task 994: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Beige-0-OPQ.yml
[2023-11-30 13:40:28,216] [INFO    ] [utils] Using port 5664
[2023-11-30 13:40:30,864] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:40:31,957] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:41:35,729] [INFO    ] [utils] Initializing AAI environment for task 995: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Brown-0-OPQ.yml
[2023-11-30 13:41:35,730] [INFO    ] [utils] Using port 5664
[2023-11-30 13:41:38,404] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:41:39,504] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:42:43,358] [INFO    ] [utils] Initializing AAI environment for task 996: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-DarkBlue-0-OPQ.yml
[2023-11-30 13:42:43,358] [INFO    ] [utils] Using port 5664
[2023-11-30 13:42:46,020] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:42:47,110] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:43:50,740] [INFO    ] [utils] Initializing AAI environment for task 997: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-DarkGreen-0-OPQ.yml
[2023-11-30 13:43:50,741] [INFO    ] [utils] Using port 5664
[2023-11-30 13:43:53,404] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:43:54,497] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:44:58,064] [INFO    ] [utils] Initializing AAI environment for task 998: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-Grey-0-OPQ.yml
[2023-11-30 13:44:58,066] [INFO    ] [utils] Using port 5664
[2023-11-30 13:45:00,725] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:45:01,825] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:46:05,540] [INFO    ] [utils] Initializing AAI environment for task 999: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-OffWhite-0-OPQ.yml
[2023-11-30 13:46:05,541] [INFO    ] [utils] Using port 5664
[2023-11-30 13:46:08,217] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:46:09,304] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:47:13,123] [INFO    ] [utils] Initializing AAI environment for task 1000: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Left-RND-0-OPQ.yml
[2023-11-30 13:47:13,123] [INFO    ] [utils] Using port 5664
[2023-11-30 13:47:15,799] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:47:16,889] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:48:20,814] [INFO    ] [utils] Initializing AAI environment for task 1001: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Beige-0-OPQ.yml
[2023-11-30 13:48:20,815] [INFO    ] [utils] Using port 5664
[2023-11-30 13:48:23,513] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:48:24,620] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:48:42,342] [INFO    ] [utils] Initializing AAI environment for task 1002: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Brown-0-OPQ.yml
[2023-11-30 13:48:42,343] [INFO    ] [utils] Using port 5664
[2023-11-30 13:48:45,017] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:48:46,108] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:49:01,789] [INFO    ] [utils] Initializing AAI environment for task 1003: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-DarkBlue-0-OPQ.yml
[2023-11-30 13:49:01,790] [INFO    ] [utils] Using port 5664
[2023-11-30 13:49:04,465] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:49:05,556] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:49:21,297] [INFO    ] [utils] Initializing AAI environment for task 1004: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-DarkGreen-0-OPQ.yml
[2023-11-30 13:49:21,298] [INFO    ] [utils] Using port 5664
[2023-11-30 13:49:23,959] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:49:25,054] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:49:41,209] [INFO    ] [utils] Initializing AAI environment for task 1005: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-Grey-0-OPQ.yml
[2023-11-30 13:49:41,209] [INFO    ] [utils] Using port 5664
[2023-11-30 13:49:43,882] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:49:44,971] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:50:00,547] [INFO    ] [utils] Initializing AAI environment for task 1006: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-OffWhite-0-OPQ.yml
[2023-11-30 13:50:00,547] [INFO    ] [utils] Using port 5664
[2023-11-30 13:50:03,209] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:50:04,308] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:50:19,867] [INFO    ] [utils] Initializing AAI environment for task 1007: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderContra-Right-RND-0-OPQ.yml
[2023-11-30 13:50:19,867] [INFO    ] [utils] Using port 5664
[2023-11-30 13:50:23,422] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:50:24,845] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:50:40,530] [INFO    ] [utils] Initializing AAI environment for task 1008: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Beige-0-OPQ.yml
[2023-11-30 13:50:40,530] [INFO    ] [utils] Using port 5664
[2023-11-30 13:50:43,193] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:50:44,298] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:51:45,235] [INFO    ] [utils] Initializing AAI environment for task 1009: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Brown-0-OPQ.yml
[2023-11-30 13:51:45,235] [INFO    ] [utils] Using port 5664
[2023-11-30 13:51:47,909] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:51:49,002] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:52:52,749] [INFO    ] [utils] Initializing AAI environment for task 1010: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-DarkBlue-0-OPQ.yml
[2023-11-30 13:52:52,750] [INFO    ] [utils] Using port 5664
[2023-11-30 13:52:55,424] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:52:56,516] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:54:00,235] [INFO    ] [utils] Initializing AAI environment for task 1011: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-DarkGreen-0-OPQ.yml
[2023-11-30 13:54:00,235] [INFO    ] [utils] Using port 5664
[2023-11-30 13:54:02,898] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:54:03,978] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:55:07,743] [INFO    ] [utils] Initializing AAI environment for task 1012: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-Grey-0-OPQ.yml
[2023-11-30 13:55:07,744] [INFO    ] [utils] Using port 5664
[2023-11-30 13:55:10,419] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:55:11,512] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:56:15,251] [INFO    ] [utils] Initializing AAI environment for task 1013: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-OffWhite-0-OPQ.yml
[2023-11-30 13:56:15,251] [INFO    ] [utils] Using port 5664
[2023-11-30 13:56:17,924] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:56:19,018] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:57:22,803] [INFO    ] [utils] Initializing AAI environment for task 1014: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Left-RND-0-OPQ.yml
[2023-11-30 13:57:22,804] [INFO    ] [utils] Using port 5664
[2023-11-30 13:57:25,476] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:57:26,570] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:58:30,607] [INFO    ] [utils] Initializing AAI environment for task 1015: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Beige-0-OPQ.yml
[2023-11-30 13:58:30,608] [INFO    ] [utils] Using port 5664
[2023-11-30 13:58:33,346] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:58:34,441] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:58:50,261] [INFO    ] [utils] Initializing AAI environment for task 1016: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Brown-0-OPQ.yml
[2023-11-30 13:58:50,261] [INFO    ] [utils] Using port 5664
[2023-11-30 13:58:52,922] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:58:54,008] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:59:15,146] [INFO    ] [utils] Initializing AAI environment for task 1017: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-DarkBlue-0-OPQ.yml
[2023-11-30 13:59:15,146] [INFO    ] [utils] Using port 5664
[2023-11-30 13:59:17,810] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:59:18,901] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:59:41,703] [INFO    ] [utils] Initializing AAI environment for task 1018: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-DarkGreen-0-OPQ.yml
[2023-11-30 13:59:41,704] [INFO    ] [utils] Using port 5664
[2023-11-30 13:59:44,368] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:59:45,465] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:00:05,545] [INFO    ] [utils] Initializing AAI environment for task 1019: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-Grey-0-OPQ.yml
[2023-11-30 14:00:05,545] [INFO    ] [utils] Using port 5664
[2023-11-30 14:00:08,208] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:00:09,291] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:00:24,308] [INFO    ] [utils] Initializing AAI environment for task 1020: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-OffWhite-0-OPQ.yml
[2023-11-30 14:00:24,308] [INFO    ] [utils] Using port 5664
[2023-11-30 14:00:26,962] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:00:28,045] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:00:46,003] [INFO    ] [utils] Initializing AAI environment for task 1021: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51OccluderIpsi-Right-RND-0-OPQ.yml
[2023-11-30 14:00:46,004] [INFO    ] [utils] Using port 5664
[2023-11-30 14:00:48,670] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:00:49,762] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:01:33,611] [INFO    ] [utils] Initializing AAI environment for task 1022: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Beige-0-OPQ.yml
[2023-11-30 14:01:33,612] [INFO    ] [utils] Using port 5664
[2023-11-30 14:01:36,452] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:01:37,893] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:02:40,580] [INFO    ] [utils] Initializing AAI environment for task 1023: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Brown-0-OPQ.yml
[2023-11-30 14:02:40,580] [INFO    ] [utils] Using port 5664
[2023-11-30 14:02:43,246] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:02:44,343] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:03:48,213] [INFO    ] [utils] Initializing AAI environment for task 1024: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-DarkBlue-0-OPQ.yml
[2023-11-30 14:03:48,214] [INFO    ] [utils] Using port 5664
[2023-11-30 14:03:50,886] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:03:51,984] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:04:55,862] [INFO    ] [utils] Initializing AAI environment for task 1025: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-DarkGreen-0-OPQ.yml
[2023-11-30 14:04:55,863] [INFO    ] [utils] Using port 5664
[2023-11-30 14:04:58,544] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:04:59,637] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:06:03,511] [INFO    ] [utils] Initializing AAI environment for task 1026: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-Grey-0-OPQ.yml
[2023-11-30 14:06:03,512] [INFO    ] [utils] Using port 5664
[2023-11-30 14:06:06,154] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:06:07,250] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:07:11,112] [INFO    ] [utils] Initializing AAI environment for task 1027: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-OffWhite-0-OPQ.yml
[2023-11-30 14:07:11,112] [INFO    ] [utils] Using port 5664
[2023-11-30 14:07:13,788] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:07:14,887] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:08:18,741] [INFO    ] [utils] Initializing AAI environment for task 1028: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Left-RND-0-OPQ.yml
[2023-11-30 14:08:18,743] [INFO    ] [utils] Using port 5664
[2023-11-30 14:08:21,420] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:08:22,511] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:09:26,346] [INFO    ] [utils] Initializing AAI environment for task 1029: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-Beige-0-OPQ.yml
[2023-11-30 14:09:26,346] [INFO    ] [utils] Using port 5664
[2023-11-30 14:09:29,024] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:09:30,125] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:09:48,383] [INFO    ] [utils] Initializing AAI environment for task 1030: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-Brown-0-OPQ.yml
[2023-11-30 14:09:48,384] [INFO    ] [utils] Using port 5664
[2023-11-30 14:09:51,056] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:09:52,137] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:10:06,545] [INFO    ] [utils] Initializing AAI environment for task 1031: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-DarkBlue-0-OPQ.yml
[2023-11-30 14:10:06,546] [INFO    ] [utils] Using port 5664
[2023-11-30 14:10:09,214] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:10:10,314] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:10:24,954] [INFO    ] [utils] Initializing AAI environment for task 1032: ../../configs/tests_agents/op_controls/OP-RP-Allo-CVChick-LOG2.51ThinContra-Right-DarkGreen-0-OPQ.yml
[2023-11-30 14:10:24,954] [INFO    ] [utils] Using port 5664
[2023-11-30 14:10:27,610] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:10:28,699] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
