episode, step, reward, done, health, vx, vy, vz, px, py, pz
3204, 2182000, -0.0011999999405816197, False, 97.67995, -2.3825474, 0.0, 21.899494, 27.028618, 0.49000004, 19.189121
3204, 2182001, -0.0011999999405816197, False, 97.559944, -4.3531284, 0.0, 22.008904, 27.82328, 0.49000004, 20.265944
3204, 2182002, -0.0011999999405816197, False, 97.43994, -1.6209393, 0.0, 22.74046, 28.653833, 0.49000004, 21.343546
3204, 2182003, -0.0011999999405816197, False, 97.31994, -3.7568426, 0.0, 22.837662, 29.511608, 0.49000004, 22.427134
3204, 2182004, -0.0011999999405816197, False, 97.199936, -3.358183, 0.0, 23.199396, 30.40076, 0.49000004, 23.509317
3204, 2182005, -0.0011999999405816197, False, 97.07993, -3.0023527, 0.0, 23.526682, 31.31985, 0.49000004, 24.588606
3204, 2182006, -0.0011999999405816197, False, 96.95993, -0.27912235, 0.0, 23.980597, 32.26402, 0.49000004, 25.667408
3204, 2182007, -0.0011999999405816197, False, 96.83993, 2.2647505, 3.5893202, 10.407799, 32.85878, 0.68218493, 26.243822
3204, 2182008, -0.0011999999405816197, False, 96.719925, 3.1425655, 3.9111812, 10.439793, 33.334793, 0.9129994, 26.681421
3204, 2182009, -0.0011999999405816197, False, 96.59992, 2.6250632, 2.444105, 6.26764, 33.68602, 1.0863744, 27.011839
3204, 2182010, -0.0011999999405816197, False, 96.47992, 2.8485231, 2.8501441, 6.6489615, 33.97603, 1.2498479, 27.322906
3204, 2182011, -0.0011999999405816197, False, 96.35992, 3.0147972, 3.2144365, 6.910312, 34.247158, 1.4359213, 27.677355
3204, 2182012, -0.0011999999405816197, False, 96.239914, 3.119732, 3.5298448, 7.094706, 34.48898, 1.6418009, 28.069588
3204, 2182013, -0.0011999999405816197, False, 96.11991, 3.166812, 3.7957559, 7.23418, 34.69277, 1.8645482, 28.49401
3204, 2182014, -0.0011999999405816197, False, 95.99991, 2.4727733, 4.015388, 7.6498446, 34.853897, 2.1012912, 28.94516
3204, 2182015, -0.0011999999405816197, False, 95.879906, 2.6687942, 4.198676, 7.759341, 34.977356, 2.349651, 29.418495
3204, 2182016, -0.0011999999405816197, False, 95.7599, 2.7841768, 4.3464794, 7.867157, 35.057827, 2.6075156, 29.909988
3204, 2182017, -0.0011999999405816197, False, 95.6399, 3.3522327, 3.3907006, 7.734826, 35.107307, 2.829659, 30.430346
3204, 2182018, -0.0011999999405816197, False, 95.5199, 3.7573013, 2.5237718, 6.659526, 35.152187, 2.9980478, 30.90233
3204, 2182019, -0.0011999999405816197, False, 95.399895, 4.020751, 1.7374334, 5.6511245, 35.192894, 3.1176796, 31.33044
3204, 2182020, -0.0011999999405816197, False, 95.27989, 3.091208, 1.0241934, 5.478926, 35.229816, 3.1930869, 31.718752
3204, 2182021, -0.0011999999405816197, False, 95.15989, 2.2690213, 0.37725672, 5.2354593, 35.263306, 3.2283804, 32.070965
3204, 2182022, -0.0011999999405816197, False, 95.03989, 2.0580914, -0.20954014, 4.7487674, 35.293682, 3.2272897, 32.390438
3204, 2182023, -0.0011999999405816197, False, 94.91988, 1.8667696, -0.7417879, 4.307318, 35.321236, 3.1931965, 32.680214
3204, 2182024, -0.0011999999405816197, False, 94.79988, 1.2755734, -1.2245575, 4.062495, 35.346226, 3.1291692, 32.94305
3204, 2182025, -0.0011999999405816197, False, 94.67988, 1.156995, -1.6624484, 3.6848426, 35.368896, 3.0379903, 33.181454
3204, 2182026, -0.0011999999405816197, False, 94.559875, 0.69432485, -2.0596325, 3.4336839, 35.389458, 2.922184, 33.397694
3204, 2182027, -0.0011999999405816197, False, 94.43987, 0.9518832, -2.4198937, 3.0315943, 35.408108, 2.7840395, 33.593834
3204, 2182028, -0.0011999999405816197, False, 94.31987, 1.1460962, -2.746665, 2.6444616, 35.425022, 2.6256335, 33.77174
3204, 2182029, -0.0011999999405816197, False, 94.19987, 1.2845852, -3.0430593, 2.276827, 35.440365, 2.4488492, 33.933105
3204, 2182030, -0.0011999999405816197, False, 94.079865, 1.3746561, -3.3119006, 1.9320642, 35.454285, 2.2553957, 34.07947
3204, 2182031, -0.0011999999405816197, False, 93.95986, 1.4232187, -3.5557504, 1.612524, 35.466908, 2.0468218, 34.212234
3204, 2182032, -0.0011999999405816197, False, 93.83986, 1.4367292, -3.7769318, 1.3196722, 35.478355, 1.8245336, 34.332653
3204, 2182033, -0.0011999999405816197, False, 93.71986, 1.4211512, -3.977552, 1.0542185, 35.48874, 1.589806, 34.441875
3204, 2182034, -0.0011999999405816197, False, 93.59985, 1.1820261, -4.159522, 1.0857208, 35.49816, 1.3437951, 34.540947
3204, 2182035, -0.0011999999405816197, False, 93.47985, 0.9633319, -4.3245764, 1.0914663, 35.506702, 1.0875499, 34.630806
3204, 2182036, -0.0011999999405816197, False, 93.35985, 0.7655094, -4.474287, 1.0759145, 35.51445, 0.82202196, 34.712315
3204, 2182037, -0.0011999999405816197, False, 93.239845, 0.5885342, -4.6100802, 1.0431298, 35.521477, 0.5480742, 34.786243
3204, 2182038, -0.0011999999405816197, False, 93.11984, 0.029806003, 1.4901161e-08, -0.8535266, 35.528378, 0.48860103, 34.796608
3204, 2182039, -0.0011999999405816197, False, 92.99984, 0.26829654, 0.0, -3.2420382, 35.57293, 0.4899888, 34.65608
3204, 2182040, -0.0011999999405816197, False, 92.87984, 0.22629166, 0.0, -5.422136, 35.645737, 0.48999992, 34.38257
3204, 2182041, -0.0011999999405816197, False, 92.759834, 0.18084434, 0.0, -1.7759657, 35.69432, 0.49, 34.21103
3204, 2182042, -0.0011999999405816197, False, 92.63983, 0.08834283, 0.0, 1.0897062, 35.69806, 0.49, 34.225986
3204, 2182043, -0.0011999999405816197, False, 92.51983, 0.070254505, 0.0, 3.4695942, 35.668877, 0.49, 34.385006
3204, 2182044, -0.0011999999405816197, False, 92.399826, 0.05944097, 0.0, 5.6281137, 35.611134, 0.49, 34.67479
3204, 2182045, -0.0011999999405816197, False, 92.27982, 0.03613901, 0.0, 3.4217856, 35.56265, 0.49, 34.915356
3204, 2182046, -0.0011999999405816197, False, 92.15982, 0.020731002, 0.0, 1.9628917, 35.534145, 0.49, 35.056797
3204, 2182047, -0.0011999999405816197, False, 92.03982, 0.010542676, 0.0, 0.9982246, 35.518852, 0.49, 35.132694
3204, 2182048, -0.0011999999405816197, False, 91.919815, 0.008342981, 0.0, 3.3864582, 35.486847, 0.49, 35.285847
3204, 2182049, -0.0011999999405816197, False, 91.79981, 0.004778266, 0.0, 1.9395161, 35.457527, 0.49, 35.42546
3204, 2182050, -0.0011999999405816197, False, 91.67981, 0.002421096, 0.0, 0.9827523, 35.441837, 0.49, 35.500175
3204, 2182051, -0.0011999999405816197, False, 91.55981, 0.2590205, 0.0, 3.360881, 35.407116, 0.49, 35.65179
3204, 2182052, -0.0011999999405816197, False, 91.439804, 0.062115878, 0.0, -0.022378106, 35.400402, 0.49, 35.71054
3204, 2182053, -0.0011999999405816197, False, 91.3198, 0.0, 0.0, 0.0, 35.40041, 0.49, 35.71054
3204, 2182054, -0.0011999999405816197, False, 91.1998, 0.5970175, 0.0, 1.846468, 35.398563, 0.49, 35.78843
3204, 2182055, -0.0011999999405816197, False, 91.079796, 0.3007868, 0.0, 0.92893624, 35.398468, 0.49, 35.864723
3204, 2182056, -0.0011999999405816197, False, 90.95979, 0.13812132, 0.0, 0.31066412, 35.398464, 0.49, 35.896717
3204, 2182057, -0.0011999999405816197, False, 90.83979, 0.7317984, 0.0, 1.643229, 35.39854, 0.49, 35.97358
3204, 2182058, -0.0011999999405816197, False, 90.71979, 0.44493017, 0.0, 0.77047324, 35.39855, 0.49, 36.04348
3204, 2182059, -0.0011999999405816197, False, 90.599785, 1.0062264, 0.0, 1.7429122, 35.398533, 0.49, 36.13985
3204, 2182060, -0.0011999999405816197, False, 90.47978, 0.6060047, 0.0, 0.8341267, 35.398533, 0.49, 36.219543
3204, 2182061, -0.0011999999405816197, False, 90.35978, 1.074032, 1.4901161e-08, 1.4781764, 35.398525, 0.49, 36.31137
3204, 2182062, -0.0011999999405816197, False, 90.23978, 0.45425764, 0.0, 0.78673846, 35.398525, 0.49, 36.38257
3204, 2182063, -0.0011999999405816197, False, 90.119774, 1.1316742, 0.0, 1.5574043, 35.39852, 0.49, 36.477283
3204, 2182064, -0.0011999999405816197, False, 89.99977, 0.6512786, 0.0, 0.7232238, 35.398525, 0.49, 36.552975
3204, 2182065, -0.0011999999405816197, False, 89.87977, 0.83196366, 0.0, 2.1113696, 35.375813, 0.49, 36.65599
3204, 2182066, -0.0011999999405816197, False, 89.759766, 0.5546161, 0.0, 1.0651153, 35.35292, 0.49, 36.744545
3204, 2182067, -0.0011999999405816197, False, 89.63976, 0.27288547, 0.0, 0.41218406, 35.342285, 0.49, 36.785686
3204, 2182068, -0.0011999999405816197, False, 89.51976, 0.0019048452, 0.0, 2.8712912, 35.26113, 0.49, 36.880264
3204, 2182069, -0.0011999999405816197, False, 89.39976, 0.16818279, 0.0, 1.5900007, 35.18153, 0.49, 36.96879
3204, 2182070, -0.0011999999405816197, False, 89.279755, 0.15798613, 0.0, 0.74084777, 35.140915, 0.49, 37.01395
3204, 2182071, -0.0011999999405816197, False, 89.15975, -0.11217344, 0.0, 3.1566153, 35.03224, 0.49, 37.105885
3204, 2182072, -0.0011999999405816197, False, 89.03975, 0.123687744, 0.0, 1.784572, 34.930904, 0.49, 37.190807
3204, 2182073, -0.0011999999405816197, False, 88.91975, 0.15281942, 0.0, 0.86980546, 34.877678, 0.49, 37.23541
3204, 2182074, -0.0011999999405816197, False, 88.79974, 0.3660015, 0.0, 3.2470155, 34.75107, 0.49, 37.31449
3204, 2182075, -0.0011999999405816197, False, 88.67974, 0.40059274, 0.0, 1.8172793, 34.632763, 0.49, 37.38399
3204, 2182076, -0.0011999999405816197, False, 88.55974, 0.6617224, 0.0, 4.0813484, 34.445816, 0.49, 37.464054
3204, 2182077, 1.4981000423431396, True, 100.0, 0.6709274, 1.4901161e-08, 3.38551, 34.38185, 0.49, 37.488876
