"InstanceName","Suite","SubSuite","Paradigm","Task","Instance","ColorVariant","OccluderVariant","basicTask","cvchickTask","pctbTask","pctbGridTask","pctb3CupTask","lavaPresence","taskCriticalRampPresence","greenGoalPresence","yellowGoalPresence","stationaryGreenGoalPresence","stationaryYellowGoalPresence","movingGreenGoalPresence","movingYellowGoalPresence","numGreenGoals","numYellowGoals","numGoalsAll","mainGoalSize","multipleGoalSameSize","frozenAgentPresence","frozenAgentDelayLength","lightsOutPresence","lightsOutAlternatingPresence","lightsOutPeriod","goalBecomesAllocentricallyOccluded","opaqueWallNotPlatformPresence","transparentWallPresence","bluePlatformPresence","decoyPresence","decoySize","numDecoys","goalLeftRelToStart","goalCentreRelToStart","goalRightRelToStart","forcedChoice","opaqueWallRedValue","opaqueWallGreenValue","opaqueWallBlueValue","opaqueWallColourRandomisationPresence","minDistToGoal","minNumTurnsGoal","numChoices","minDistToCorrectChoice","minNumTurnsChoice","numberPreviousInstances","problem_flag","success_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_356","success_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_1997","success_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_2023","success_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_1815","success_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_3761","success_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_2023","success_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_1997","success_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_356","success_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_1815","success_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_3761","success_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_2023","success_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_1997","success_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_356","success_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_1815","success_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_3761","success_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_3761","success_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_2023","success_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_1997","success_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_1815","success_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_356","success_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_3761","success_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_2023","success_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_1997","success_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_1815","success_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_356","success_Vanilla_Braitenberg_15_rays_over_60_degs_3761","success_Vanilla_Braitenberg_15_rays_over_60_degs_2023","success_Vanilla_Braitenberg_15_rays_over_60_degs_1997","success_Vanilla_Braitenberg_15_rays_over_60_degs_1815","success_Vanilla_Braitenberg_15_rays_over_60_degs_356","success_dreamer_bc_all_9999","success_dreamer_bc_opc_all_9999","success_dreamer_bc_opc_strat_9999","success_dreamer_bc_opc_opt_all_9999","success_dreamer_bc_opc_opt_strat_9999","success_ppo_bc_all_2023","success_ppo_bc_opc_strat_2023","success_ppo_bc_opc_all_2023","success_ppo_bc_opc_opt_strat_2023","success_ppo_bc_opc_opt_all_2023","correctChoice_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_356","correctChoice_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_1997","correctChoice_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_2023","correctChoice_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_1815","correctChoice_Random_Walker_Fixed_Forwards_Saccade_15_Angle_10_3761","correctChoice_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_2023","correctChoice_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_1997","correctChoice_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_356","correctChoice_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_1815","correctChoice_Random_Walker_Rayleigh_Flight_Norm_Saccade_mu_15_sig_5_Uniform_Angles_1_to_60_3761","correctChoice_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_2023","correctChoice_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_1997","correctChoice_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_356","correctChoice_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_1815","correctChoice_Random_Walker_Levy_Flight_Cauchy_Saccade_mode_15_Uniform_Angles_1_to_60_3761","correctChoice_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_3761","correctChoice_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_2023","correctChoice_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_1997","correctChoice_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_1815","correctChoice_Random_Action_Agent_no_bias_no_correlation_uniform_step_length_max_20_356","correctChoice_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_3761","correctChoice_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_2023","correctChoice_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_1997","correctChoice_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_1815","correctChoice_Random_Action_Agent_cephalocaudal_bias_cauchy_step_length_mode_15_356","correctChoice_Vanilla_Braitenberg_15_rays_over_60_degs_3761","correctChoice_Vanilla_Braitenberg_15_rays_over_60_degs_2023","correctChoice_Vanilla_Braitenberg_15_rays_over_60_degs_1997","correctChoice_Vanilla_Braitenberg_15_rays_over_60_degs_1815","correctChoice_Vanilla_Braitenberg_15_rays_over_60_degs_356","correctChoice_dreamer_bc_all_9999","correctChoice_dreamer_bc_opc_all_9999","correctChoice_dreamer_bc_opc_strat_9999","correctChoice_dreamer_bc_opc_opt_all_9999","correctChoice_dreamer_bc_opc_opt_strat_9999","correctChoice_ppo_bc_all_2023","correctChoice_ppo_bc_opc_strat_2023","correctChoice_ppo_bc_opc_all_2023","correctChoice_ppo_bc_opc_opt_strat_2023","correctChoice_ppo_bc_opc_opt_all_2023"
"OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-RND-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51ThinIpsi","Right","RND","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,1,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51TransContra-Left-NA-0-Trans.yml","Controls","OP Controls","CVChick","LOG1.51TransContra","Left",NA,"Trans",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,0,46,3,2,8,1,0,"N",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51TransContra-Right-NA-0-Trans.yml","Controls","OP Controls","CVChick","LOG1.51TransContra","Right",NA,"Trans",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,0,46,3,2,8,1,0,"N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51TransIpsi-Left-NA-0-Trans.yml","Controls","OP Controls","CVChick","LOG1.51TransIpsi","Left",NA,"Trans",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"OP-RP-Allo-CVChick-LOG1.51TransIpsi-Right-NA-0-Trans.yml","Controls","OP Controls","CVChick","LOG1.51TransIpsi","Right",NA,"Trans",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,0,46,3,2,8,1,0,"N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Beige-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","Beige","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,236,195,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Brown-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","Brown","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,102,51,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-DarkBlue-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","DarkBlue","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,1,1,53,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-DarkGreen-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","DarkGreen","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,1,100,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Grey-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","Grey","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,153,153,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-OffWhite-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","OffWhite","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,248,253,212,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-RND-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Left","RND","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,1,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Beige-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","Beige","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,236,195,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Brown-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","Brown","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,102,51,1,0,46,3,2,8,1,0,"N",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-DarkBlue-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","DarkBlue","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,1,1,53,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-DarkGreen-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","DarkGreen","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,1,100,1,0,46,3,2,8,1,0,"N",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Grey-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","Grey","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,153,153,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-OffWhite-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","OffWhite","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,248,253,212,0,46,3,2,8,1,0,"N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-RND-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowContra","Right","RND","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,1,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Beige-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","Beige","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,236,195,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Brown-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","Brown","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,102,51,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkBlue-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","DarkBlue","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,1,1,53,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkGreen-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","DarkGreen","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,1,100,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Grey-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","Grey","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,153,153,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-OffWhite-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","OffWhite","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,248,253,212,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-RND-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Left","RND","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,1,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Beige-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Right","Beige","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,236,195,153,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Brown-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Right","Brown","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,102,51,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkBlue-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Right","DarkBlue","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,1,1,53,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkGreen-0-OPQ.yml","Controls","OP Controls","CVChick","LOG1.51XtraLowIpsi","Right","DarkGreen","OPQ",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.5,0,1,10,1,0,61,0,1,1,1,0,0,0,0,0,1,1,1,100,1,0,46,3,2,8,1,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1
